,e1leftcar,e1leftwaiting,e1leftvalue,e1rightcar,e1rightwaiting,e1rightvalue,e2leftcar,e2leftwaiting,e2leftvalue,e2rightcar,e2rightwaiting,e2rightvalue,e3leftcar,e3leftwaiting,e3leftvalue,e3rightcar,e3rightwaiting,e3rightvalue,e4leftcar,e4leftwaiting,e4leftvalue,e4rightcar,e4rightwaiting,e4rightvalue,1_time,2_time,3_time,4_time
9110,0,0,0,4,14,0,0,0,0,3,15,0,3,44,0,7,106,1,1,22,0,11,95,0,46,26,32,31
9111,0,0,0,6,43,0,0,0,0,9,44,0,6,73,0,0,13,0,1,51,0,6,64,0,46,26,32,31
9112,3,33,0,7,78,0,1,16,0,12,79,0,8,108,1,0,0,0,2,86,0,0,0,0,46,26,32,31
9113,5,67,0,8,112,1,3,50,0,15,113,1,0,0,0,1,9,0,0,0,0,0,0,0,46,26,32,31
9114,6,114,1,0,0,0,6,97,0,2,14,0,0,0,0,6,56,0,0,0,0,3,26,0,46,26,32,31
9115,0,0,0,0,0,0,0,0,0,2,32,0,1,11,0,8,85,0,1,21,0,4,55,0,46,26,32,31
9116,0,0,0,0,0,0,0,0,0,13,67,0,2,46,0,14,120,1,2,56,0,5,90,0,46,26,32,31
9117,2,19,0,2,4,0,1,7,0,18,101,1,3,80,0,0,0,0,3,90,0,0,0,0,46,26,32,31
9118,4,66,0,5,30,0,2,54,0,24,148,1,0,0,0,2,15,0,0,0,0,0,0,0,46,26,32,31
9119,4,95,0,5,40,0,3,83,0,24,146,1,0,0,0,4,44,0,0,0,0,1,10,0,46,26,32,31
9120,7,130,1,0,0,0,3,118,1,0,0,0,0,0,0,8,79,0,2,26,0,2,45,0,46,26,32,31
9121,0,0,0,3,22,0,0,0,0,15,147,1,0,0,0,11,113,1,4,60,0,5,79,0,46,26,32,31
9122,0,0,0,6,69,0,0,0,0,18,194,1,2,7,0,0,0,0,8,107,1,0,0,0,46,26,32,31
9123,0,0,0,7,98,0,0,0,0,19,223,1,0,0,0,0,0,0,4,37,0,0,0,0,46,26,32,31
9124,2,18,0,10,133,1,3,33,0,22,258,1,0,0,0,5,30,0,0,0,0,3,25,0,46,26,32,31
9125,2,52,0,0,0,0,4,67,0,1,134,1,0,0,0,11,64,0,1,14,0,5,59,0,46,26,32,31
9126,0,0,0,0,0,0,0,0,0,10,162,1,1,43,0,17,111,1,2,61,0,9,106,1,46,26,32,31
9127,0,0,0,0,0,0,2,10,0,11,191,1,2,72,0,1,15,0,4,90,0,0,0,0,46,26,32,31
9128,2,27,0,0,0,0,3,45,0,14,226,1,4,107,1,0,0,0,5,125,1,0,0,0,46,26,32,31
9129,3,61,0,1,18,0,5,79,0,16,260,1,0,0,0,3,22,0,0,0,0,1,6,0,46,26,32,31
